cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,psppsgva,actrolga,psppipla,cptppola,polcmpl,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,imprich,ipeqopt,impsafe,ipfrule,impfree,ipstrgv,imptrad
EE,ESS1-9e01,1,10.12.2020,129719,ESS9e03,9,3,5417,1.000487685,1.123396277,0.057978309,0.065132617,2,1,1,1,,5,5,8,5,5,5,5,3,4,2,4,3,4,4
EE,ESS1-9e01,1,10.12.2020,129720,ESS9e03,9,3,5423,0.999510705,0.755351782,0.057978309,0.043794019,2,2,1,2,,2,2,5,2,2,0,0,6,4,1,5,1,1,4
EE,ESS1-9e01,1,10.12.2020,129721,ESS9e03,9,3,5448,1.00063169,1.272322297,0.057978309,0.073767095,1,4,2,4,,5,6,7,5,3,6,,5,2,3,3,2,3,5
EE,ESS1-9e01,1,10.12.2020,129722,ESS9e03,9,3,5543,0.997448802,1.144245863,0.057978309,0.06634144,2,3,2,3,,1,2,2,1,0,0,0,4,3,2,3,1,2,5
EE,ESS1-9e01,1,10.12.2020,129723,ESS9e03,9,3,5549,0.999575138,1.11963129,0.057978309,0.064914329,3,2,2,2,,4,7,7,5,4,4,8,5,2,1,6,2,2,6
EE,ESS1-9e01,1,10.12.2020,129724,ESS9e03,9,3,5551,1.00063169,1.147897243,0.057978309,0.066553141,2,2,2,3,,3,9,6,2,2,7,2,3,2,2,2,1,2,2
EE,ESS1-9e01,1,10.12.2020,129725,ESS9e03,9,3,5655,0.999575138,1.122371674,0.057978309,0.065073212,2,1,1,2,,4,8,7,4,3,5,5,3,3,1,1,3,1,3
EE,ESS1-9e01,1,10.12.2020,129726,ESS9e03,9,3,5659,0.998645127,0.830610037,0.057978309,0.048157365,3,3,2,3,,6,5,8,4,3,1,2,5,3,2,2,1,2,2
EE,ESS1-9e01,1,10.12.2020,129727,ESS9e03,9,3,5701,0.998645127,1.888774037,0.057978309,0.109507925,1,1,1,1,,2,6,6,2,2,4,0,5,3,3,4,3,5,5
EE,ESS1-9e01,1,10.12.2020,129728,ESS9e03,9,3,5710,1.000487685,0.746825457,0.057978309,0.043299677,3,1,1,1,,3,5,8,2,2,5,5,4,5,5,2,4,3,3
EE,ESS1-9e01,1,10.12.2020,129729,ESS9e03,9,3,5729,1.000982165,0.531226516,0.057978309,0.030799615,1,1,2,1,,6,8,8,5,5,6,5,4,2,2,3,3,2,3
EE,ESS1-9e01,1,10.12.2020,129730,ESS9e03,9,3,5768,1.002155662,0.918753624,0.057978309,0.053267782,1,4,1,2,,0,3,4,0,0,5,5,3,1,5,5,1,2,2
EE,ESS1-9e01,1,10.12.2020,129731,ESS9e03,9,3,5861,0.999575138,1.290517807,0.057978309,0.07482204,3,1,3,1,,4,5,9,5,8,5,3,4,3,2,5,2,2,5
EE,ESS1-9e01,1,10.12.2020,129732,ESS9e03,9,3,5879,1.00063169,0.832262278,0.057978309,0.048253159,2,2,2,2,,5,8,9,5,5,6,5,4,4,1,4,2,5,2
EE,ESS1-9e01,1,10.12.2020,129733,ESS9e03,9,3,5948,1.002155662,1.149645567,0.057978309,0.066654506,1,1,1,2,,5,6,8,4,4,6,5,3,2,2,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,129734,ESS9e03,9,3,5999,0.998645127,1.074582934,0.057978309,0.062302501,3,4,4,4,,3,8,6,3,5,6,9,1,3,1,1,1,3,4
EE,ESS1-9e01,1,10.12.2020,129735,ESS9e03,9,3,6003,1.002155662,0.83352983,0.057978309,0.04832665,1,2,1,1,,3,3,6,2,0,0,5,4,2,2,2,1,2,4
EE,ESS1-9e01,1,10.12.2020,129736,ESS9e03,9,3,6004,0.999510705,0.746096194,0.057978309,0.043257396,2,1,2,1,,5,5,5,3,3,3,3,4,2,2,5,2,3,2
EE,ESS1-9e01,1,10.12.2020,129737,ESS9e03,9,3,6027,0.999510705,1.11080265,0.057978309,0.064402459,3,1,2,1,,5,6,8,5,4,8,9,4,4,3,5,2,4,3
EE,ESS1-9e01,1,10.12.2020,129738,ESS9e03,9,3,6086,0.999510705,1.290434718,0.057978309,0.074817223,3,1,2,1,,6,6,10,3,3,5,7,6,1,5,2,2,1,2
EE,ESS1-9e01,1,10.12.2020,129739,ESS9e03,9,3,6095,1.002155662,0.955635786,0.057978309,0.055406147,1,2,2,2,,4,8,7,3,3,7,8,5,3,2,5,1,2,3
EE,ESS1-9e01,1,10.12.2020,129740,ESS9e03,9,3,6115,1.000487685,0.756090105,0.057978309,0.043836826,2,1,2,1,,5,7,7,4,5,5,4,5,4,4,4,3,4,5
EE,ESS1-9e01,1,10.12.2020,129741,ESS9e03,9,3,6143,1.00063169,1.147897243,0.057978309,0.066553141,2,2,2,2,,5,6,6,4,3,4,4,4,4,4,4,2,5,5
EE,ESS1-9e01,1,10.12.2020,129742,ESS9e03,9,3,6186,1.002517462,0.748340607,0.057978309,0.043387523,2,2,1,2,,2,5,8,2,2,3,0,2,2,1,2,2,1,1
EE,ESS1-9e01,1,10.12.2020,129743,ESS9e03,9,3,6258,1.00063169,1.137074351,0.057978309,0.065925648,2,1,2,1,,3,4,5,5,5,5,5,3,4,2,3,2,2,3
EE,ESS1-9e01,1,10.12.2020,129744,ESS9e03,9,3,6276,0.998797774,0.952433705,0.057978309,0.055220496,2,2,1,1,,2,6,7,3,1,5,8,5,5,2,5,2,2,2
EE,ESS1-9e01,1,10.12.2020,129745,ESS9e03,9,3,6316,1.002517462,0.75762409,0.057978309,0.043925764,1,1,1,1,,4,4,5,3,3,4,1,2,3,1,3,2,1,3
EE,ESS1-9e01,1,10.12.2020,129746,ESS9e03,9,3,6374,1.00063169,1.272322297,0.057978309,0.073767095,3,2,3,2,,6,6,6,5,5,7,7,4,4,4,5,1,3,5
EE,ESS1-9e01,1,10.12.2020,129747,ESS9e03,9,3,6442,0.999575138,0.746144235,0.057978309,0.043260181,1,1,1,1,,,8,5,,,,,6,2,2,3,4,1,3
EE,ESS1-9e01,1,10.12.2020,129748,ESS9e03,9,3,6453,0.999575138,1.110874295,0.057978309,0.064406613,3,3,3,3,,5,7,9,4,3,7,7,5,1,4,5,3,2,4
EE,ESS1-9e01,1,10.12.2020,129749,ESS9e03,9,3,6461,0.999575138,0.746144235,0.057978309,0.043260181,2,2,2,1,,8,9,9,8,7,7,6,5,4,4,3,3,2,4
EE,ESS1-9e01,1,10.12.2020,129750,ESS9e03,9,3,6482,0.998645127,1.14561832,0.057978309,0.066421013,1,1,2,2,,1,5,10,1,0,5,1,5,4,4,5,3,3,2
EE,ESS1-9e01,1,10.12.2020,129751,ESS9e03,9,3,6483,1.000487685,1.123396277,0.057978309,0.065132617,2,3,2,3,,3,3,5,3,3,5,5,4,2,3,3,2,3,6
EE,ESS1-9e01,1,10.12.2020,129752,ESS9e03,9,3,6484,0.999575138,1.122371674,0.057978309,0.065073212,2,2,2,2,,5,7,8,5,5,6,7,3,2,2,3,3,2,3
EE,ESS1-9e01,1,10.12.2020,129753,ESS9e03,9,3,6496,1.000982165,0.747194529,0.057978309,0.043321075,2,1,1,2,,5,5,7,5,3,3,3,5,2,4,2,1,4,2
EE,ESS1-9e01,1,10.12.2020,129754,ESS9e03,9,3,6510,1.000487685,0.746825457,0.057978309,0.043299677,1,2,1,1,,0,0,0,0,3,0,0,6,3,1,2,2,5,5
EE,ESS1-9e01,1,10.12.2020,129755,ESS9e03,9,3,6519,0.998645127,1.269796371,0.057978309,0.073620646,3,2,3,2,,5,7,7,3,3,5,6,3,2,2,5,2,5,3
EE,ESS1-9e01,1,10.12.2020,129756,ESS9e03,9,3,6521,1.000982165,0.747194529,0.057978309,0.043321075,2,2,2,2,,1,6,8,6,6,3,5,4,2,3,4,2,2,2
EE,ESS1-9e01,1,10.12.2020,129757,ESS9e03,9,3,6552,1.002517462,0.532041252,0.057978309,0.030846852,,1,,1,,10,10,10,10,,,,6,2,1,5,2,1,3
EE,ESS1-9e01,1,10.12.2020,129758,ESS9e03,9,3,6573,0.999575138,1.110874295,0.057978309,0.064406613,3,2,3,2,,6,8,10,6,6,8,9,4,2,4,4,4,3,2
EE,ESS1-9e01,1,10.12.2020,129759,ESS9e03,9,3,6699,0.997448802,1.144245863,0.057978309,0.06634144,2,2,2,2,,4,7,8,4,4,6,5,5,5,2,3,2,2,3
EE,ESS1-9e01,1,10.12.2020,129760,ESS9e03,9,3,6726,0.998645127,0.830610037,0.057978309,0.048157365,2,1,1,1,,5,7,6,4,4,1,1,5,3,3,4,2,3,4
EE,ESS1-9e01,1,10.12.2020,129761,ESS9e03,9,3,6761,0.999575138,0.530479729,0.057978309,0.030756318,2,1,2,1,,8,5,8,6,5,4,,5,2,2,2,2,2,3
EE,ESS1-9e01,1,10.12.2020,129762,ESS9e03,9,3,6772,1.00063169,1.076720476,0.057978309,0.062426432,3,2,3,2,,7,9,8,5,5,8,8,4,1,4,3,1,1,4
EE,ESS1-9e01,1,10.12.2020,129763,ESS9e03,9,3,6790,0.999575138,1.11963129,0.057978309,0.064914329,2,3,2,3,,4,5,7,3,2,1,1,,,,,,,
EE,ESS1-9e01,1,10.12.2020,129764,ESS9e03,9,3,6799,1.000982165,0.531226516,0.057978309,0.030799615,2,1,2,1,,7,7,4,4,4,,5,4,2,3,4,3,2,4
EE,ESS1-9e01,1,10.12.2020,129765,ESS9e03,9,3,6815,1.00063169,1.137074351,0.057978309,0.065925648,2,2,2,3,,7,8,7,7,7,8,7,4,2,3,3,3,2,4
EE,ESS1-9e01,1,10.12.2020,129766,ESS9e03,9,3,6833,1.00063169,1.272322297,0.057978309,0.073767095,4,4,3,3,,7,9,10,6,5,8,8,3,1,4,2,2,3,4
EE,ESS1-9e01,1,10.12.2020,129767,ESS9e03,9,3,6902,0.999575138,1.110874295,0.057978309,0.064406613,3,2,3,2,,9,10,9,5,5,7,7,5,3,3,3,4,4,3
EE,ESS1-9e01,1,10.12.2020,129768,ESS9e03,9,3,6917,0.999575138,0.755400479,0.057978309,0.043796842,2,1,1,1,,5,5,8,3,3,5,5,4,2,2,3,3,2,2
EE,ESS1-9e01,1,10.12.2020,129769,ESS9e03,9,3,6930,0.999575138,1.290517807,0.057978309,0.07482204,1,1,1,1,,6,6,7,5,5,5,6,4,3,2,3,4,2,3
EE,ESS1-9e01,1,10.12.2020,129770,ESS9e03,9,3,6951,0.999575138,1.290517807,0.057978309,0.07482204,3,3,3,3,,9,9,5,5,5,5,5,2,2,2,2,2,2,2
EE,ESS1-9e01,1,10.12.2020,129771,ESS9e03,9,3,6965,1.000487685,0.746825457,0.057978309,0.043299677,3,2,2,1,,6,5,7,3,6,9,9,5,4,2,4,2,1,3
EE,ESS1-9e01,1,10.12.2020,129772,ESS9e03,9,3,7006,1.000982165,1.292334437,0.057978309,0.074927365,4,2,4,1,,7,8,8,7,7,7,7,4,3,2,3,3,2,3
EE,ESS1-9e01,1,10.12.2020,129773,ESS9e03,9,3,7034,1.00063169,1.076720476,0.057978309,0.062426432,3,5,4,3,,8,8,9,0,1,1,1,5,5,2,5,2,3,5
EE,ESS1-9e01,1,10.12.2020,129774,ESS9e03,9,3,7054,0.998645127,1.269796371,0.057978309,0.073620646,4,2,3,2,,8,10,10,7,7,8,8,4,3,2,6,3,4,5
EE,ESS1-9e01,1,10.12.2020,129775,ESS9e03,9,3,7064,0.999510705,0.755351782,0.057978309,0.043794019,2,1,2,1,,8,8,8,7,7,7,8,5,4,4,4,3,3,2
EE,ESS1-9e01,1,10.12.2020,129776,ESS9e03,9,3,7115,1.002517462,0.748340607,0.057978309,0.043387523,2,3,1,3,,10,8,10,10,5,10,10,5,2,1,2,1,1,4
EE,ESS1-9e01,1,10.12.2020,129777,ESS9e03,9,3,7175,1.000487685,0.530964017,0.057978309,0.030784396,1,1,1,1,,5,,7,5,5,,,5,2,2,2,4,3,2
EE,ESS1-9e01,1,10.12.2020,129778,ESS9e03,9,3,7208,1.00063169,0.917356372,0.057978309,0.053186771,2,3,2,2,,3,4,7,3,3,3,3,4,2,1,2,2,1,3
EE,ESS1-9e01,1,10.12.2020,129779,ESS9e03,9,3,7271,0.999575138,1.122371674,0.057978309,0.065073212,2,1,2,1,,7,7,10,7,5,6,7,4,2,2,3,2,2,4
EE,ESS1-9e01,1,10.12.2020,129780,ESS9e03,9,3,7274,0.997448802,0.830423832,0.057978309,0.04814657,3,1,3,1,,5,5,9,5,0,4,8,4,2,1,5,2,2,2
EE,ESS1-9e01,1,10.12.2020,129781,ESS9e03,9,3,7357,0.999575138,1.110874295,0.057978309,0.064406613,3,2,3,3,,8,8,9,7,6,7,7,5,2,5,2,3,1,3
EE,ESS1-9e01,1,10.12.2020,129782,ESS9e03,9,3,7435,1.000487685,1.120653391,0.057978309,0.064973589,3,5,4,4,,8,10,10,6,6,6,6,5,2,3,3,3,2,3
EE,ESS1-9e01,1,10.12.2020,129783,ESS9e03,9,3,7471,1.002155662,0.83352983,0.057978309,0.04832665,1,1,1,1,,3,5,2,1,1,0,1,5,1,1,3,1,1,1
EE,ESS1-9e01,1,10.12.2020,129784,ESS9e03,9,3,7521,1.000982165,0.747194529,0.057978309,0.043321075,3,1,1,1,,5,4,9,5,6,4,,6,1,4,3,1,2,1
EE,ESS1-9e01,1,10.12.2020,129785,ESS9e03,9,3,7526,1.000487685,0.746825457,0.057978309,0.043299677,1,1,1,2,,0,8,8,0,0,0,0,6,2,2,3,2,1,1
EE,ESS1-9e01,1,10.12.2020,129786,ESS9e03,9,3,7557,0.999575138,1.11963129,0.057978309,0.064914329,3,4,3,2,,6,6,8,6,6,6,5,4,3,1,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,129787,ESS9e03,9,3,7559,0.997448802,1.886511326,0.057978309,0.109376737,1,1,1,1,,3,4,5,4,2,2,,4,3,4,4,3,3,5
EE,ESS1-9e01,1,10.12.2020,129788,ESS9e03,9,3,7596,1.00063169,0.833073854,0.057978309,0.048300213,2,2,1,1,,4,2,5,4,3,6,7,3,2,2,4,2,5,3
EE,ESS1-9e01,1,10.12.2020,129789,ESS9e03,9,3,7653,1.00063169,0.954182446,0.057978309,0.055321885,2,1,2,1,,4,5,8,5,3,4,4,3,3,1,4,2,2,5
EE,ESS1-9e01,1,10.12.2020,129790,ESS9e03,9,3,7655,0.998645127,0.915535271,0.057978309,0.053081187,1,3,3,3,,3,6,8,2,2,4,2,2,6,3,4,3,2,2
EE,ESS1-9e01,1,10.12.2020,129791,ESS9e03,9,3,7692,0.999575138,0.746144235,0.057978309,0.043260181,2,1,2,2,,5,5,10,3,3,5,5,4,2,3,4,2,1,3
EE,ESS1-9e01,1,10.12.2020,129792,ESS9e03,9,3,7702,0.999575138,1.122371674,0.057978309,0.065073212,3,3,2,3,,5,5,8,3,5,5,3,5,4,2,6,1,2,2
EE,ESS1-9e01,1,10.12.2020,129793,ESS9e03,9,3,7723,0.998645127,1.074582934,0.057978309,0.062302501,3,3,3,2,,7,9,9,7,8,9,9,4,6,3,6,2,3,6
EE,ESS1-9e01,1,10.12.2020,129794,ESS9e03,9,3,7733,0.999575138,0.755400479,0.057978309,0.043796842,3,2,2,2,,3,5,8,4,4,5,5,5,4,3,5,3,2,3
EE,ESS1-9e01,1,10.12.2020,129795,ESS9e03,9,3,7776,1.000982165,1.292334437,0.057978309,0.074927365,1,3,2,2,,5,6,7,5,4,5,6,4,3,2,3,3,2,3
EE,ESS1-9e01,1,10.12.2020,129796,ESS9e03,9,3,7790,1.002517462,0.75762409,0.057978309,0.043925764,2,1,2,1,,6,4,2,7,5,,,3,2,3,3,2,2,3
EE,ESS1-9e01,1,10.12.2020,129797,ESS9e03,9,3,7803,1.000487685,1.291696072,0.057978309,0.074890354,3,1,1,2,,5,1,7,7,6,5,5,6,2,3,2,2,1,1
EE,ESS1-9e01,1,10.12.2020,129798,ESS9e03,9,3,7842,1.002517462,1.12567544,0.057978309,0.065264758,2,1,1,2,,4,2,3,4,3,3,3,2,1,1,2,2,5,2
EE,ESS1-9e01,1,10.12.2020,129799,ESS9e03,9,3,7858,0.997448802,1.268275261,0.057978309,0.073532455,3,2,2,3,,7,8,9,5,5,8,9,4,3,4,4,1,3,5
EE,ESS1-9e01,1,10.12.2020,129800,ESS9e03,9,3,7917,0.998645127,0.831419885,0.057978309,0.048204319,2,1,2,1,,2,8,9,0,0,2,2,5,4,5,2,3,2,5
EE,ESS1-9e01,1,10.12.2020,129801,ESS9e03,9,3,7923,1.00063169,0.832262278,0.057978309,0.048253159,2,1,1,1,,5,7,8,3,1,8,7,5,2,2,2,2,2,3
EE,ESS1-9e01,1,10.12.2020,129802,ESS9e03,9,3,8017,0.998797774,1.145793319,0.057978309,0.066431159,1,1,1,1,,0,0,5,5,1,5,6,5,2,3,2,1,5,2
EE,ESS1-9e01,1,10.12.2020,129803,ESS9e03,9,3,8094,1.00063169,0.832262278,0.057978309,0.048253159,2,2,2,2,,3,6,8,4,3,4,4,3,2,2,2,2,4,1
EE,ESS1-9e01,1,10.12.2020,129804,ESS9e03,9,3,8095,0.998645127,0.952288151,0.057978309,0.055212057,2,2,2,2,,6,4,8,6,6,6,6,3,2,2,5,1,2,3
EE,ESS1-9e01,1,10.12.2020,129805,ESS9e03,9,3,8144,1.00063169,1.272322297,0.057978309,0.073767095,3,4,2,3,,3,0,5,3,3,0,1,5,1,5,6,2,1,6
EE,ESS1-9e01,1,10.12.2020,129806,ESS9e03,9,3,8160,1.00063169,1.147897243,0.057978309,0.066553141,2,3,3,3,,7,7,9,6,6,6,7,5,5,2,5,3,5,3
EE,ESS1-9e01,1,10.12.2020,129807,ESS9e03,9,3,8248,1.000982165,0.531226516,0.057978309,0.030799615,3,1,2,2,,5,10,10,6,5,6,4,5,2,2,2,3,2,4
EE,ESS1-9e01,1,10.12.2020,129808,ESS9e03,9,3,8288,1.000487685,1.123396277,0.057978309,0.065132617,1,1,1,2,,0,9,5,0,1,3,0,4,2,2,4,2,2,2
EE,ESS1-9e01,1,10.12.2020,129809,ESS9e03,9,3,8306,0.998645127,0.915535271,0.057978309,0.053081187,1,1,1,1,,0,1,3,0,0,1,2,6,2,3,5,1,3,6
EE,ESS1-9e01,1,10.12.2020,129810,ESS9e03,9,3,8325,0.999575138,1.290517807,0.057978309,0.07482204,1,1,1,1,,3,5,8,2,2,0,0,5,2,2,5,3,2,2
EE,ESS1-9e01,1,10.12.2020,129811,ESS9e03,9,3,8393,0.999575138,1.290517807,0.057978309,0.07482204,2,1,1,1,,6,6,7,5,5,7,7,4,2,2,2,3,2,2
EE,ESS1-9e01,1,10.12.2020,129812,ESS9e03,9,3,8430,0.998797774,0.952433705,0.057978309,0.055220496,1,2,1,2,,4,6,8,4,4,,,4,5,2,5,1,5,4
EE,ESS1-9e01,1,10.12.2020,129813,ESS9e03,9,3,8622,1.00063169,1.137074351,0.057978309,0.065925648,3,1,3,1,,6,6,5,5,5,7,7,4,3,2,5,2,2,2
EE,ESS1-9e01,1,10.12.2020,129814,ESS9e03,9,3,8629,0.999510705,0.746096194,0.057978309,0.043257396,2,1,2,1,,3,8,10,3,0,0,0,5,2,1,3,5,3,2
EE,ESS1-9e01,1,10.12.2020,129815,ESS9e03,9,3,8632,1.00063169,0.832262278,0.057978309,0.048253159,2,4,2,5,,9,7,8,2,2,3,0,2,2,3,2,1,1,4
EE,ESS1-9e01,1,10.12.2020,129816,ESS9e03,9,3,8708,0.998645127,1.134816885,0.057978309,0.065794764,3,4,3,3,,5,10,10,5,7,10,3,4,2,2,5,1,1,2
EE,ESS1-9e01,1,10.12.2020,129817,ESS9e03,9,3,8819,1.002517462,0.748340607,0.057978309,0.043387523,2,1,2,1,,1,1,8,0,0,0,0,5,4,1,2,2,1,4
EE,ESS1-9e01,1,10.12.2020,129818,ESS9e03,9,3,8829,1.00063169,0.954182446,0.057978309,0.055321885,1,2,1,2,,0,,,0,,,,,,,,,,
EE,ESS1-9e01,1,10.12.2020,129819,ESS9e03,9,3,8845,1.00063169,1.147897243,0.057978309,0.066553141,3,2,3,2,,3,5,8,2,2,5,5,4,3,2,4,2,2,4
EE,ESS1-9e01,1,10.12.2020,129820,ESS9e03,9,3,8900,0.998645127,1.14561832,0.057978309,0.066421013,3,2,1,1,,3,8,9,3,2,5,2,6,2,4,6,1,3,4
EE,ESS1-9e01,1,10.12.2020,129821,ESS9e03,9,3,8929,0.998645127,0.952288151,0.057978309,0.055212057,2,2,2,2,,6,6,7,4,4,6,6,4,3,3,3,3,3,3
EE,ESS1-9e01,1,10.12.2020,129822,ESS9e03,9,3,9116,1.000982165,1.121207356,0.057978309,0.065005707,2,4,2,5,,6,9,9,2,2,8,9,4,2,1,3,1,4,1
EE,ESS1-9e01,1,10.12.2020,129823,ESS9e03,9,3,9121,1.002155662,0.834342599,0.057978309,0.048373773,1,3,1,3,,3,5,,3,3,3,5,3,3,4,2,2,2,3
EE,ESS1-9e01,1,10.12.2020,129824,ESS9e03,9,3,9124,0.997448802,0.829614997,0.057978309,0.048099675,2,2,3,3,,6,7,8,6,6,5,5,4,2,2,4,4,3,2
EE,ESS1-9e01,1,10.12.2020,129825,ESS9e03,9,3,9177,0.999575138,0.530479729,0.057978309,0.030756318,3,2,2,1,,3,3,6,6,5,9,5,6,3,2,4,1,1,1
EE,ESS1-9e01,1,10.12.2020,129826,ESS9e03,9,3,9207,0.999575138,0.530479729,0.057978309,0.030756318,1,1,1,1,,5,5,7,0,0,2,0,3,3,2,2,3,5,3
EE,ESS1-9e01,1,10.12.2020,129827,ESS9e03,9,3,9219,0.999575138,0.755400479,0.057978309,0.043796842,1,1,1,1,,4,6,6,3,3,4,4,4,4,2,3,3,5,5
EE,ESS1-9e01,1,10.12.2020,129828,ESS9e03,9,3,9273,1.002517462,0.748340607,0.057978309,0.043387523,1,1,1,1,,0,3,5,0,0,0,0,5,2,2,3,2,2,4
EE,ESS1-9e01,1,10.12.2020,129829,ESS9e03,9,3,9285,1.000982165,0.747194529,0.057978309,0.043321075,2,2,1,1,,5,9,9,4,4,5,9,4,3,2,2,2,2,1
EE,ESS1-9e01,1,10.12.2020,129830,ESS9e03,9,3,9314,0.997448802,1.268275261,0.057978309,0.073532455,2,2,3,1,,3,4,4,3,3,3,3,5,4,2,5,3,4,4
EE,ESS1-9e01,1,10.12.2020,129831,ESS9e03,9,3,9367,1.000487685,0.756090105,0.057978309,0.043836826,2,,2,2,,6,6,8,6,,,,3,3,3,4,1,5,3
EE,ESS1-9e01,1,10.12.2020,129832,ESS9e03,9,3,9381,1.002517462,0.75762409,0.057978309,0.043925764,3,3,2,3,,5,5,8,5,5,5,1,2,3,1,4,2,2,2
EE,ESS1-9e01,1,10.12.2020,129833,ESS9e03,9,3,9391,0.999575138,0.746144235,0.057978309,0.043260181,2,1,1,1,,,0,1,0,0,,,6,2,2,2,2,2,5
EE,ESS1-9e01,1,10.12.2020,129834,ESS9e03,9,3,9405,1.00063169,1.076720476,0.057978309,0.062426432,3,2,3,2,,8,9,9,5,7,8,9,4,2,3,2,1,3,5
EE,ESS1-9e01,1,10.12.2020,129835,ESS9e03,9,3,9423,0.997448802,0.951147377,0.057978309,0.055145917,2,1,2,2,,4,6,3,5,5,,,5,2,2,2,2,2,4
EE,ESS1-9e01,1,10.12.2020,129836,ESS9e03,9,3,9467,0.998645127,1.14561832,0.057978309,0.066421013,3,1,2,1,,2,7,6,4,4,5,4,4,4,4,4,3,4,5
EE,ESS1-9e01,1,10.12.2020,129837,ESS9e03,9,3,9471,0.999575138,0.530479729,0.057978309,0.030756318,1,1,1,1,,2,1,2,0,0,1,1,5,2,2,3,4,1,2
EE,ESS1-9e01,1,10.12.2020,129838,ESS9e03,9,3,9474,1.000487685,1.123396277,0.057978309,0.065132617,2,2,2,2,,5,8,8,5,4,5,4,4,3,4,4,3,5,2
EE,ESS1-9e01,1,10.12.2020,129839,ESS9e03,9,3,9476,0.997448802,0.830423832,0.057978309,0.04814657,2,2,2,2,,2,3,5,1,1,2,2,6,3,3,3,1,2,1
EE,ESS1-9e01,1,10.12.2020,129840,ESS9e03,9,3,9485,0.999510705,1.290434718,0.057978309,0.074817223,2,2,3,2,,7,6,8,7,5,5,5,4,2,4,4,2,2,4
EE,ESS1-9e01,1,10.12.2020,129841,ESS9e03,9,3,9490,1.00063169,0.954182446,0.057978309,0.055321885,1,1,2,1,,6,4,8,5,3,0,3,5,2,2,2,2,1,5
EE,ESS1-9e01,1,10.12.2020,129842,ESS9e03,9,3,9518,1.00063169,0.954182446,0.057978309,0.055321885,2,2,2,1,,6,6,8,4,4,6,7,4,2,2,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,129843,ESS9e03,9,3,9533,0.998645127,0.952288151,0.057978309,0.055212057,2,2,2,2,,4,5,6,4,4,5,5,4,4,2,3,2,2,2
EE,ESS1-9e01,1,10.12.2020,129844,ESS9e03,9,3,9584,0.999575138,0.746144235,0.057978309,0.043260181,1,2,1,1,,0,2,9,0,0,0,0,5,2,1,5,5,2,2
EE,ESS1-9e01,1,10.12.2020,129845,ESS9e03,9,3,9648,0.998645127,1.269796371,0.057978309,0.073620646,3,3,3,2,,3,2,3,3,3,2,0,5,5,5,5,3,4,3
EE,ESS1-9e01,1,10.12.2020,129846,ESS9e03,9,3,9678,0.999575138,0.755400479,0.057978309,0.043796842,1,1,2,1,,5,5,5,5,5,3,,2,2,1,2,2,1,3
EE,ESS1-9e01,1,10.12.2020,129847,ESS9e03,9,3,9695,0.999575138,0.746144235,0.057978309,0.043260181,1,1,2,1,,5,8,10,4,5,9,,5,2,2,5,2,2,5
EE,ESS1-9e01,1,10.12.2020,129848,ESS9e03,9,3,9722,0.999575138,1.453638673,0.057978309,0.084279512,3,1,3,1,,6,6,7,6,5,7,5,5,1,1,3,4,3,4
EE,ESS1-9e01,1,10.12.2020,129849,ESS9e03,9,3,9786,0.999575138,0.746144235,0.057978309,0.043260181,2,1,1,1,,5,7,7,5,5,5,5,4,2,2,2,3,2,3
EE,ESS1-9e01,1,10.12.2020,129850,ESS9e03,9,3,9787,0.998645127,1.269796371,0.057978309,0.073620646,2,2,2,3,,6,9,8,1,1,3,3,3,3,2,6,1,2,2
EE,ESS1-9e01,1,10.12.2020,129851,ESS9e03,9,3,9853,1.00063169,1.137074351,0.057978309,0.065925648,3,2,2,2,,4,7,8,4,3,8,8,3,2,4,5,2,2,3
EE,ESS1-9e01,1,10.12.2020,129852,ESS9e03,9,3,9875,0.999575138,0.746144235,0.057978309,0.043260181,2,1,1,1,,10,10,9,9,5,8,5,4,2,2,3,3,2,2
EE,ESS1-9e01,1,10.12.2020,129853,ESS9e03,9,3,10014,1.000487685,1.120653391,0.057978309,0.064973589,2,5,2,5,,2,3,5,2,3,4,3,5,4,4,6,1,3,6
EE,ESS1-9e01,1,10.12.2020,129854,ESS9e03,9,3,10053,0.999575138,1.110874295,0.057978309,0.064406613,2,1,3,1,,5,6,8,4,3,5,5,3,5,5,3,3,2,3
EE,ESS1-9e01,1,10.12.2020,129855,ESS9e03,9,3,10096,1.000487685,1.291696072,0.057978309,0.074890354,4,3,3,3,,8,10,10,6,4,8,8,3,2,4,4,2,4,5
EE,ESS1-9e01,1,10.12.2020,129856,ESS9e03,9,3,10115,1.000487685,1.123396277,0.057978309,0.065132617,5,2,3,2,,6,6,10,5,6,7,7,2,1,1,5,2,1,5
EE,ESS1-9e01,1,10.12.2020,129857,ESS9e03,9,3,10122,1.00063169,0.832262278,0.057978309,0.048253159,3,2,4,2,,7,9,9,8,7,8,5,3,2,1,3,1,1,4
EE,ESS1-9e01,1,10.12.2020,129858,ESS9e03,9,3,10163,0.997448802,0.829614997,0.057978309,0.048099675,1,4,1,3,,4,2,6,1,2,3,5,2,5,1,2,1,1,5
